ID	probeset_id	ORF	synonym	pid	description	"	probe.id"
eco_gcs1_t00186	eco0087	murD	b0088	16128081	"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	synthetase	"	"eco_gcs1_t00186																	"
eco_gcs1_t09604	eco3515	rpmG	b3636	16131507	"50S	ribosomal	protein	L33	"	"eco_gcs1_t09604;eco_gcs1_t09603															"
eco_gcs1_t12275	eco1175	ldrC	b4423	49176089	"toxic	polypeptide,	small	"	"eco_gcs1_t12275																"
eco_gcs1_t06165	eco2209	nuoH	b2282	16130217	"NADH	dehydrogenase	subunit	H	"	"eco_gcs1_t06165;eco_gcs1_t06164;eco_gcs1_t06166															"
eco_gcs1_t11659	eco0938	hyaF	b0977	16128943	"protein	involved	in	nickel	incorporation	into	hydrogenase-1	proteins	"	"eco_gcs1_t11659;eco_gcs1_t11662;eco_gcs1_t11660;eco_gcs1_t11663;eco_gcs1_t11661											"
eco_gcs1_t10736	eco3957	proP	b4111	16131937	"proline/glycine	betaine	transporter	"	"eco_gcs1_t10736;eco_gcs1_t10735;eco_gcs1_t10733;eco_gcs1_t10734																"
eco_gcs1_t11940	eco2677	ygcR	b2770	90111487	"predicted	flavoprotein	"	"eco_gcs1_t11940																	"
eco_gcs1_t01058	eco0429	cof	b0446	90111136	"thiamin	pyrimidine	pyrophosphate	hydrolase	"	"eco_gcs1_t01058															"
eco_gcs1_t06129	eco2197	yfbK	b2270	16130205	"hypothetical	protein	"	"eco_gcs1_t06129;eco_gcs1_t06132;eco_gcs1_t06130;eco_gcs1_t06133;eco_gcs1_t06131;eco_gcs1_t06134;eco_gcs1_t06135																	"
eco_gcs1_t02077	eco0805	cmr	b0842	16128810	"multidrug	efflux	system	protein	"	"eco_gcs1_t02077;eco_gcs1_t02075;eco_gcs1_t02076															"
eco_gcs1_t01393	eco0552	cusR	b0571	16128554	"DNA-binding	response	regulator	in	two-component	regulatory	system	with	CusS	"	"eco_gcs1_t01393										"
eco_gcs1_t03138	eco1187	narI	b1227	16129190	"nitrate	reductase	1,	gamma	(cytochrome	b(NR))	subunit	"	"eco_gcs1_t03138												"
eco_gcs1_t10961	eco4056	ytfG	b4211	16132033	"NAD(P)H:quinone	oxidoreductase	"	"eco_gcs1_t10961;eco_gcs1_t10960																	"
eco_gcs1_t09336	eco3427	bisC	b3551	90111613	"biotin	sulfoxide	reductase	"	"eco_gcs1_t09336;eco_gcs1_t09335																"
eco_gcs1_t07857	eco2835	yggG	b2936	90111514	"predicted	peptidase	"	"eco_gcs1_t07857																	"
eco_gcs1_t07159	eco2580	ygaP	b2668	16130582	"predicted	inner	membrane	protein	with	hydrolase	activity	"	"eco_gcs1_t07159;eco_gcs1_t07156;eco_gcs1_t07155;eco_gcs1_t07158;eco_gcs1_t07157												"
eco_gcs1_t01953	eco0751	ybhN	b0788	16128756	"conserved	inner	membrane	protein	"	"eco_gcs1_t01953;eco_gcs1_t01952;eco_gcs1_t01954															"
eco_gcs1_t12207	eco4194	yjiX	b4353	16132174	"hypothetical	protein	"	"eco_gcs1_t12207																	"
eco_gcs1_t05634	eco2022	gatC	b2092	16130030	"galactitol-specific	enzyme	IIC	component	of	PTS	"	"eco_gcs1_t05634;eco_gcs1_t05635;eco_gcs1_t05633													"
eco_gcs1_t02555	eco0965	agp	b1002	16128968	"glucose-1-phosphatase/inositol	phosphatase	"	"eco_gcs1_t02555;eco_gcs1_t02556;eco_gcs1_t02557;eco_gcs1_t02554																	"
eco_gcs1_t07316	eco2661	ygbF	b2754	90111482	"hypothetical	protein	"	"eco_gcs1_t07316;eco_gcs1_t07315																	"
eco_gcs1_t04847	eco1752	yeaV	b1801	16129755	"predicted	transporter	"	"eco_gcs1_t04847;eco_gcs1_t04845;eco_gcs1_t04844;eco_gcs1_t04846;eco_gcs1_t04843																	"
eco_gcs1_t00370	eco0151	hemL	b0154	16128147	"glutamate-1-semialdehyde	aminotransferase	"	"eco_gcs1_t00370;eco_gcs1_t00369																	"
eco_gcs1_t00739	eco0304	yahA	b0315	16128300	"predicted	DNA-binding	transcriptional	regulator	"	"eco_gcs1_t00739;eco_gcs1_t00741;eco_gcs1_t00740;eco_gcs1_t00743;eco_gcs1_t00742															"
eco_gcs1_t01026	eco0420	clpP	b0437	16128422	"ATP-dependent	Clp	protease	proteolytic	subunit	"	"eco_gcs1_t01026;eco_gcs1_t01025;eco_gcs1_t01027														"
eco_gcs1_t01887	eco0727	modB	b0764	16128732	"molybdate	ABC	transporter	permease	protein	"	"eco_gcs1_t01887;eco_gcs1_t01889;eco_gcs1_t01888														"
eco_gcs1_t07259	eco2634	hypB	b2727	16130634	"GTP	hydrolase	involved	in	nickel	liganding	into	hydrogenases	"	"eco_gcs1_t07259											"
eco_gcs1_t05655	eco2028	yegT	b2098	16130036	"predicted	nucleoside	transporter	"	"eco_gcs1_t05655;eco_gcs1_t05656;eco_gcs1_t05657;eco_gcs1_t05658																"
eco_gcs1_t08179	eco2972	ygjI	b3078	49176309	"predicted	transporter	"	"eco_gcs1_t08179;eco_gcs1_t08177;eco_gcs1_t08178;eco_gcs1_t08181;eco_gcs1_t08180																	"
eco_gcs1_t07775	eco2802	bglA	b2901	16130803	"6-phospho-beta-glucosidase	A	"	"eco_gcs1_t07775;eco_gcs1_t07774;eco_gcs1_t07772;eco_gcs1_t07773																	"
eco_gcs1_t11155	eco4135	yjhU	b4295	90111724	"KpLE2	phage-like	element;	predicted	DNA-binding	transcriptional	regulator	"	"eco_gcs1_t11155;eco_gcs1_t11154;eco_gcs1_t11156;eco_gcs1_t11153;eco_gcs1_t11157												"
eco_gcs1_t05902	eco2112	bcr	b2182	16130120	"bicyclomycin/multidrug	efflux	system	"	"eco_gcs1_t05902;eco_gcs1_t05903;eco_gcs1_t05905;eco_gcs1_t05904																"
eco_gcs1_t00872	eco0359	yaiV	b0375	16128360	"predicted	DNA-binding	transcriptional	regulator	"	"eco_gcs1_t00872;eco_gcs1_t00873;eco_gcs1_t00869;eco_gcs1_t00870;eco_gcs1_t00871;eco_gcs1_t00868															"
eco_gcs1_t09290	eco3410	yhjQ	b3534	16131406	"cell	division	protein	(chromosome	partitioning	ATPase)	(pseudogene)	"	"eco_gcs1_t09290												"
eco_gcs1_t06194	eco2220	yfbT	b2293	90111414	"predicted	hydrolase	or	phosphatase	"	"eco_gcs1_t06194															"
eco_gcs1_t04587	eco1663	btuC	b1711	16129667	"vtamin	B12-transporter	permease	"	"eco_gcs1_t04587;eco_gcs1_t04586																"
eco_gcs1_t12083	eco3661	rffC	b3790	49176412	"TDP-fucosamine	acetyltransferase	"	"eco_gcs1_t12083																	"
eco_gcs1_t11979	eco3024	agaW	b3134	16131026	"N-acetylgalactosamine-specific	enzyme	IIC	component	of	PTS,	fragment	(pseudogene)	"	"eco_gcs1_t11979											"
eco_gcs1_t09119	eco3359	yhhH	b3483	90111598	"hypothetical	protein	"	"eco_gcs1_t09119;eco_gcs1_t09120;eco_gcs1_t09121																	"
eco_gcs1_t05916	eco2118	yejM	b2188	16130126	"predicted	hydrolase,	inner	membrane	"	"eco_gcs1_t05916;eco_gcs1_t05913;eco_gcs1_t05912;eco_gcs1_t05915;eco_gcs1_t05914;eco_gcs1_t05911															"
eco_gcs1_t10547	eco3878	malG	b4032	16131858	"maltose	transporter	subunit	"	"eco_gcs1_t10547;eco_gcs1_t10548																"
eco_gcs1_t08001	eco2896	yghW	b2998	16130898	"hypothetical	protein	"	"eco_gcs1_t08001;eco_gcs1_t08000																	"
eco_gcs1_t05449	eco1965	insH-7	b2030	16129971	"IS5	transposase	and	trans-activator	"	"eco_gcs1_t05449;eco_gcs1_t05447;eco_gcs1_t05448															"
eco_gcs1_t07788	eco2812	ygfA	b2912	49176282	"predicted	ligase	"	"eco_gcs1_t07788;eco_gcs1_t07789																	"
eco_gcs1_t05173	eco1868	fliY	b1920	16129867	"cystine	transporter	subunit	"	"eco_gcs1_t05173;eco_gcs1_t05174;eco_gcs1_t05172																"
eco_gcs1_t02476	eco0936	hyaD	b0975	16128941	"protein	involved	in	processing	of	HyaA	and	HyaB	proteins	"	"eco_gcs1_t02476										"
eco_gcs1_t08616	eco3142	yhdT	b3257	16131145	"conserved	inner	membrane	protein	"	"eco_gcs1_t08616															"
eco_gcs1_t07443	eco2699	syd	b2793	16130700	"SecY	interacting	protein	Syd	"	"eco_gcs1_t07443;eco_gcs1_t07444;eco_gcs1_t07445															"
eco_gcs1_t04453	eco1618	ydhQ	b1664	16129622	"hypothetical	protein	"	"eco_gcs1_t04453;eco_gcs1_t04454;eco_gcs1_t04455																	"
eco_gcs1_t08567	eco3127	aaeB	b3240	16131130	"p-hydroxybenzoic	acid	efflux	system	component	"	"eco_gcs1_t08567;eco_gcs1_t08566;eco_gcs1_t08565;eco_gcs1_t08563;eco_gcs1_t08562;eco_gcs1_t08564														"
eco_gcs1_t02399	eco0909	ycbX	b0947	16128914	"predicted	2Fe-2S	cluster-containing	protein	"	"eco_gcs1_t02399;eco_gcs1_t02400;eco_gcs1_t02401															"
eco_gcs1_t06660	eco2392	yffB	b2471	16130396	"hypothetical	protein	"	"eco_gcs1_t06660;eco_gcs1_t06659																	"
eco_gcs1_t00518	eco0204	yafS	b0213	90111099	"predicted	S-adenosyl-L-methionine-dependent	methyltransferase	"	"eco_gcs1_t00518;eco_gcs1_t00517;eco_gcs1_t00515;eco_gcs1_t00516																"
eco_gcs1_t10347	eco3805	fsaB	b3946	16131784	"fructose-6-phosphate	aldolase	2	"	"eco_gcs1_t10347																"
eco_gcs1_t09263	eco3404	dctA	b3528	16131400	"C4-dicarboxylate	transport	protein	"	"eco_gcs1_t09263;eco_gcs1_t09264;eco_gcs1_t09266;eco_gcs1_t09265;eco_gcs1_t09267;eco_gcs1_t09268																"
eco_gcs1_t03116	eco1176	chaA	b1216	16129179	"calcium/sodium:proton	antiporter	"	"eco_gcs1_t03116;eco_gcs1_t03117;eco_gcs1_t03118;eco_gcs1_t03115;eco_gcs1_t03114																	"
eco_gcs1_t02331	eco0889	ycbL	b0927	16128894	"predicted	metal-binding	enzyme	"	"eco_gcs1_t02331;eco_gcs1_t02332																"
eco_gcs1_t00055	eco0026	ileS	b0026	16128020	"isoleucyl-tRNA	synthetase	"	"eco_gcs1_t00055																	"
eco_gcs1_t10581	eco3888	dgkA	b4042	16131868	"diacylglycerol	kinase	"	"eco_gcs1_t10581																	"
eco_gcs1_t10229	eco3754	fdoG	b3894	16131734	"formate	dehydrogenase-O,	large	subunit	"	"eco_gcs1_t10229;eco_gcs1_t10228;eco_gcs1_t10230															"
eco_gcs1_t02127	eco0829	ybjQ	b0866	16128834	"hypothetical	protein	"	"eco_gcs1_t02127																	"
eco_gcs1_t02891	eco1093	icd	b1136	16129099	"isocitrate	dehydrogenase	"	"eco_gcs1_t02891;eco_gcs1_t02892;eco_gcs1_t02893;eco_gcs1_t02894																	"
eco_gcs1_t12460	eco4279	rdlC	b4424	49175990	"regulatory	antisense	sRNA	"	"eco_gcs1_t12460																"
eco_gcs1_t02001	eco0775	dps	b0812	16128780	"DNA	protection	during	starvation	conditions	"	"eco_gcs1_t02001														"
eco_gcs1_t05014	eco1811	znuB	b1859	16129812	"high-affinity	zinc	transporter	membrane	component	"	"eco_gcs1_t05014;eco_gcs1_t05013;eco_gcs1_t05015;eco_gcs1_t05016														"
eco_gcs1_t06055	eco2168	glpB	b2242	16130177	"anaerobic	glycerol-3-phosphate	dehydrogenase	subunit	B	"	"eco_gcs1_t06055														"
eco_gcs1_t02455	eco0925	mgsA	b0963	90111195	"methylglyoxal	synthase	"	"eco_gcs1_t02455																	"
eco_gcs1_t00955	eco0391	secD	b0408	16128393	"protein	export	protein	SecD	"	"eco_gcs1_t00955;eco_gcs1_t00959;eco_gcs1_t00957;eco_gcs1_t00953;eco_gcs1_t00958;eco_gcs1_t00956;eco_gcs1_t00954															"
eco_gcs1_t09917	eco3634	hsrA	b3754	16131622	"predicted	multidrug	or	homocysteine	efflux	system	"	"eco_gcs1_t09917;eco_gcs1_t09918;eco_gcs1_t09915;eco_gcs1_t09916;eco_gcs1_t09914;eco_gcs1_t09919													"
eco_gcs1_t02613	eco0987	insF-4	b1026	16128990	"IS3	element	protein	InsF	"	"eco_gcs1_t02613;eco_gcs1_t02612															"
eco_gcs1_t02312	eco0883	smtA	b0921	16128888	"predicted	S-adenosyl-L-methionine-dependent	methyltransferase	"	"eco_gcs1_t02312																"
eco_gcs1_t08719	eco3183	rplF	b3305	16131184	"50S	ribosomal	protein	L6	"	"eco_gcs1_t08719;eco_gcs1_t08720															"
eco_gcs1_t03124	eco1180	ychP	b1220	16129183	"predicted	invasin	"	"eco_gcs1_t03124;eco_gcs1_t03128;eco_gcs1_t03123;eco_gcs1_t03125;eco_gcs1_t03127;eco_gcs1_t03126																	"
eco_gcs1_t01795	eco0689	ybgD	b0719	16128694	"predicted	fimbrial-like	adhesin	protein	"	"eco_gcs1_t01795;eco_gcs1_t01796															"
eco_gcs1_t05426	eco1957	hisB	b2022	90111373	"imidazole	glycerol-phosphate	dehydratase/histidinol	phosphatase	"	"eco_gcs1_t05426;eco_gcs1_t05427;eco_gcs1_t05425;eco_gcs1_t05424															"
eco_gcs1_t10076	eco3702	yigP	b3834	16131683	"hypothetical	protein	"	"eco_gcs1_t10076																	"
eco_gcs1_t05850	eco2095	yeiC	b2166	16130104	"predicted	kinase	"	"eco_gcs1_t05850;eco_gcs1_t05848;eco_gcs1_t05849;eco_gcs1_t05851;eco_gcs1_t05847																	"
eco_gcs1_t02101	eco0815	rimK	b0852	16128820	"ribosomal	protein	S6	modification	protein	"	"eco_gcs1_t02101														"
eco_gcs1_t11531	eco0336	mhpB	b0348	16128333	"2,3-dihydroxyphenylpropionate	1,2-dioxygenase	"	"eco_gcs1_t11531;eco_gcs1_t11533;eco_gcs1_t11532																	"
eco_gcs1_t08114	eco2942	yqiH	b3047	90111532	"predicted	periplasmic	pilin	chaperone	"	"eco_gcs1_t08114;eco_gcs1_t08113;eco_gcs1_t08115;eco_gcs1_t08116															"
eco_gcs1_t12311	eco4284	micC	b4427	49175990	"regulatory	sRNA	"	"eco_gcs1_t12311																	"
eco_gcs1_t07605	eco2752	yqeK	b2849	90111497	"hypothetical	protein	"	"eco_gcs1_t07605;eco_gcs1_t07606;eco_gcs1_t07607;eco_gcs1_t07608																	"
eco_gcs1_t01936	eco0744	moaA	b0781	16128749	"molybdenum	cofactor	biosynthesis	protein	A	"	"eco_gcs1_t01936;eco_gcs1_t01935;eco_gcs1_t01933;eco_gcs1_t01934														"
eco_gcs1_t00592	eco0242	ykfA	b0253	90111103	"CP4-6	prophage;	predicted	GTP-binding	protein	"	"eco_gcs1_t00592;eco_gcs1_t00591														"
eco_gcs1_t08357	eco3041	yraQ	b3151	16131043	"predicted	permease	"	"eco_gcs1_t08357;eco_gcs1_t08358																	"
eco_gcs1_t03361	eco1264	pspC	b1306	16129267	"DNA-binding	transcriptional	activator	"	"eco_gcs1_t03361;eco_gcs1_t03360																"
eco_gcs1_t06174	eco2215	nuoA	b2288	49176207	"NADH	dehydrogenase	subunit	A	"	"eco_gcs1_t06174;eco_gcs1_t06175															"
eco_gcs1_t01810	eco0696	sucB	b0727	16128702	"dihydrolipoamide	acetyltransferase	"	"eco_gcs1_t01810																	"
eco_gcs1_t08811	eco3217	tufA	b3339	16131218	"protein	chain	elongation	factor	EF-Tu	(duplicate	of	tufB)	"	"eco_gcs1_t08811;eco_gcs1_t08810;eco_gcs1_t08809											"
eco_gcs1_t09285	eco3409	bcsA	b3533	90111609	"cellulose	synthase,	catalytic	subunit	"	"eco_gcs1_t09285;eco_gcs1_t09284;eco_gcs1_t09288;eco_gcs1_t09289;eco_gcs1_t09286;eco_gcs1_t09287															"
eco_gcs1_t12523	eco1953	hisL	b2018	16129959	"his	operon	leader	peptide	"	"eco_gcs1_t12523															"
eco_gcs1_t01198	eco0488	gcl	b0507	16128491	"glyoxylate	carboligase	"	"eco_gcs1_t01198;eco_gcs1_t01199;eco_gcs1_t01200;eco_gcs1_t01197																	"
eco_gcs1_t11251	eco4163	gntP	b4321	16132142	"fructuronate	transporter	"	"eco_gcs1_t11251;eco_gcs1_t11253;eco_gcs1_t11254;eco_gcs1_t11252																	"
eco_gcs1_t07310	eco2659	cysD	b2752	16130659	"sulfate	adenylyltransferase	subunit	2	"	"eco_gcs1_t07310															"
eco_gcs1_t05418	eco1952	yefM	b2017	90111372	"antitoxin	of	the	YoeB-YefM	toxin-antitoxin	system	"	"eco_gcs1_t05418													"
eco_gcs1_t07974	eco2883	yghS	b2985	16130885	"predicted	protein	with	nucleoside	triphosphate	hydrolase	domain	"	"eco_gcs1_t07974												"
eco_gcs1_t11854	eco2258	yfcN	b2331	16130266	"hypothetical	protein	"	"eco_gcs1_t11854																	"
eco_gcs1_t10803	eco3978	cadA	b4131	16131957	"lysine	decarboxylase	1	"	"eco_gcs1_t10803;eco_gcs1_t10804;eco_gcs1_t10805;eco_gcs1_t10802;eco_gcs1_t10800;eco_gcs1_t10801																"
eco_gcs1_t01524	eco0602	citA	b0619	16128602	"sensory	histidine	kinase	in	two-component	regulatory	system	with	citB	"	"eco_gcs1_t01524;eco_gcs1_t01522;eco_gcs1_t01526;eco_gcs1_t01525;eco_gcs1_t01523;eco_gcs1_t01527										"
eco_gcs1_t01437	eco0565	entD	b0583	16128566	"phosphopantetheinyltransferase	component	of	enterobactin	synthase	multienzyme	complex	"	"eco_gcs1_t01437;eco_gcs1_t01436;eco_gcs1_t01438												"
eco_gcs1_t09421	eco3454	yiaL	b3576	16131447	"hypothetical	protein	"	"eco_gcs1_t09421;eco_gcs1_t09422																	"
eco_gcs1_t08736	eco3199	rpsJ	b3321	16131200	"30S	ribosomal	protein	S10	"	"eco_gcs1_t08736															"
eco_gcs1_t08392	eco3060	yhbC	b3170	90111551	"hypothetical	protein	"	"eco_gcs1_t08392;eco_gcs1_t08390;eco_gcs1_t08391																	"
eco_gcs1_t04570	eco1656	aroH	b1704	16129660	"3-deoxy-D-arabino-heptulosonate-7-phosphate	synthase,	tryptophan	repressible	"	"eco_gcs1_t04570															"
eco_gcs1_t03920	eco1445	yddW	b1491	16129450	"predicted	liprotein	"	"eco_gcs1_t03920;eco_gcs1_t03919;eco_gcs1_t03921;eco_gcs1_t03922																	"
eco_gcs1_t07252	eco2625	hycH	b2718	16130625	"protein	required	for	maturation	of	hydrogenase	3	"	"eco_gcs1_t07252;eco_gcs1_t07253												"
eco_gcs1_t01259	eco0510	sfmA	b0530	90111147	"predicted	fimbrial-like	adhesin	protein	"	"eco_gcs1_t01259;eco_gcs1_t01260;eco_gcs1_t01261															"
eco_gcs1_t01371	eco0548	ybcH	b0567	16128550	"hypothetical	protein	"	"eco_gcs1_t01371;eco_gcs1_t01372																	"
eco_gcs1_t03782	eco1395	ydcT	b1441	16129400	"predicted	spermidine/putrescine	transporter	subunit	"	"eco_gcs1_t03782;eco_gcs1_t03781															"
eco_gcs1_t09766	eco3581	dnaA	b3702	16131570	"chromosomal	replication	initiation	protein	"	"eco_gcs1_t09766;eco_gcs1_t09769;eco_gcs1_t09767;eco_gcs1_t09770;eco_gcs1_t09768															"
eco_gcs1_t08066	eco2921	qseC	b3026	16130922	"sensory	histidine	kinase	in	two-component	regulatory	system	with	QseB	"	"eco_gcs1_t08066;eco_gcs1_t08068;eco_gcs1_t08067										"
eco_gcs1_t01722	eco0670	ybfA	b0699	16128675	"hypothetical	protein	"	"eco_gcs1_t01722																	"
eco_gcs1_t06157	eco2204	nuoM	b2277	16130212	"NADH	dehydrogenase	subunit	M	"	"eco_gcs1_t06157;eco_gcs1_t06158;eco_gcs1_t06159															"
eco_gcs1_t00248	eco0112	aceF	b0115	16128108	"dihydrolipoamide	acetyltransferase	"	"eco_gcs1_t00248;eco_gcs1_t00247																	"
eco_gcs1_t07260	eco2635	hypC	b2728	16130635	"protein	required	for	maturation	of	hydrogenases	1	and	3	"	"eco_gcs1_t07260										"
eco_gcs1_t11871	eco2359	yffI	b2438	90111436	"predicted	carboxysome	structural	protein	with	predicted	role	in	ethanolamine	utilization	"	"eco_gcs1_t11871									"
eco_gcs1_t12467	eco4301	asnU	b1986	49175990	"Anticodon:	GTT	"	"eco_gcs1_t12467																	"
eco_gcs1_t07761	eco2794	dsbC	b2893	16130795	"protein	disulfide	isomerase	II	"	"eco_gcs1_t07761;eco_gcs1_t07760;eco_gcs1_t07762															"
eco_gcs1_t11429	eco4233	trpR	b4393	16132210	"Trp	operon	repressor	"	"eco_gcs1_t11429																"
eco_gcs1_t04494	eco1632	sufS	b1680	16129636	"selenocysteine	lyase	"	"eco_gcs1_t04494;eco_gcs1_t04495;eco_gcs1_t04493																	"
eco_gcs1_t06776	eco2438	yfgA	b2516	16130441	"hypothetical	protein	"	"eco_gcs1_t06776																	"
eco_gcs1_t10028	eco3679	yigA	b3810	16131662	"hypothetical	protein	"	"eco_gcs1_t10028																	"
eco_gcs1_t10466	eco3845	rsd	b3995	16131825	"stationary	phase	protein,	binds	sigma	70	RNA	polymerase	subunit	"	"eco_gcs1_t10466;eco_gcs1_t10467										"
eco_gcs1_t00712	eco0294	ykgC	b0304	90111112	"pyridine	nucleotide-disulfide	oxidoreductase	"	"eco_gcs1_t00712;eco_gcs1_t00708;eco_gcs1_t00709;eco_gcs1_t00710;eco_gcs1_t00711;eco_gcs1_t00707																"
eco_gcs1_t11168	eco4139	yjhI	b4299	16132120	"KpLE2	phage-like	element;	predicted	DNA-binding	transcriptional	regulator	"	"eco_gcs1_t11168;eco_gcs1_t11169;eco_gcs1_t11171;eco_gcs1_t11172;eco_gcs1_t11170												"
eco_gcs1_t11687	eco1109	ymfP	b1152	90111223	"e14	prophage;	conserved	protein	"	"eco_gcs1_t11687;eco_gcs1_t11688															"
eco_gcs1_t02310	eco0882	ycbC	b0920	16128887	"conserved	inner	membrane	protein	"	"eco_gcs1_t02310;eco_gcs1_t02309;eco_gcs1_t02311															"
eco_gcs1_t11112	eco4113	insC-6	b4272	16132093	"KpLE2	phage-like	element;	IS2	insertion	element	repressor	InsA	"	"eco_gcs1_t11112;eco_gcs1_t11111											"
eco_gcs1_t00302	eco0130	panC	b0133	16128126	"pantoate--beta-alanine	ligase	"	"eco_gcs1_t00302;eco_gcs1_t00301;eco_gcs1_t00300																	"
eco_gcs1_t07453	eco2702	sdaC	b2796	16130703	"predicted	serine	transporter	"	"eco_gcs1_t07453;eco_gcs1_t07454;eco_gcs1_t07455																"
eco_gcs1_t00009	eco0003	thrB	b0003	16127997	"homoserine	kinase	"	"eco_gcs1_t00009																	"
eco_gcs1_t12185	eco4052	fklB	b4207	90111705	"FKBP-type	peptidyl-prolyl	cis-trans	isomerase	(rotamase)	"	"eco_gcs1_t12185;eco_gcs1_t12184														"
eco_gcs1_t07251	eco2624	hycI	b2717	16130624	"protease	involved	in	processing	C-terminal	end	of	HycE	"	"eco_gcs1_t07251											"
eco_gcs1_t01505	eco0592	ybdR	b0608	16128591	"predicted	oxidoreductase,	Zn-dependent	and	NAD(P)-binding	"	"eco_gcs1_t01505;eco_gcs1_t01502;eco_gcs1_t01506;eco_gcs1_t01507;eco_gcs1_t01503;eco_gcs1_t01504														"
eco_gcs1_t07572	eco2742	lysR	b2839	16130743	"DNA-binding	transcriptional	dual	regulator	"	"eco_gcs1_t07572;eco_gcs1_t07573															"
eco_gcs1_t10025	eco3676	yzcX	b3808	16131660	"hypothetical	protein	"	"eco_gcs1_t10025;eco_gcs1_t10026																	"
eco_gcs1_t07817	eco2821	ygfI	b2921	90111513	"predicted	DNA-binding	transcriptional	regulator	"	"eco_gcs1_t07817;eco_gcs1_t07816;eco_gcs1_t07813;eco_gcs1_t07815;eco_gcs1_t07814															"
eco_gcs1_t03849	eco1419	narV	b1465	16129424	"nitrate	reductase	2	(NRZ),	gamma	subunit	"	"eco_gcs1_t03849													"
eco_gcs1_t03195	eco1203	oppF	b1247	16129208	"oligopeptide	transporter	subunit	"	"eco_gcs1_t03195;eco_gcs1_t03196																"
eco_gcs1_t07279	eco2644	ygbK	b2737	16130644	"hypothetical	protein	"	"eco_gcs1_t07279;eco_gcs1_t07278;eco_gcs1_t07280																	"
eco_gcs1_t06583	eco2357	hemF	b2436	16130361	"coproporphyrinogen	III	oxidase	"	"eco_gcs1_t06583;eco_gcs1_t06582;eco_gcs1_t06584																"
eco_gcs1_t05934	eco2124	ccmF	b2196	16130133	"heme	lyase,	CcmF	subunit	"	"eco_gcs1_t05934															"
eco_gcs1_t02817	eco1068	ycfQ	b1111	90111214	"predicted	DNA-binding	transcriptional	regulator	"	"eco_gcs1_t02817;eco_gcs1_t02818															"
eco_gcs1_t03297	eco1237	yciS	b1279	16129240	"conserved	inner	membrane	protein	"	"eco_gcs1_t03297															"
eco_gcs1_t09101	eco3348	dcrB	b3472	90111595	"periplasmic	protein	"	"eco_gcs1_t09101;eco_gcs1_t09102																	"
eco_gcs1_t12101	eco3811	frwD	b3953	16131791	"predicted	enzyme	IIB	component	of	PTS	"	"eco_gcs1_t12101													"
eco_gcs1_t07005	eco2524	trmD	b2607	16130528	"tRNA	(guanine-N(1)-)-methyltransferase	"	"eco_gcs1_t07005																	"
eco_gcs1_t09975	eco3657	rffE	b3786	49176409	"UDP-N-acetyl	glucosamine-2-epimerase	"	"eco_gcs1_t09975;eco_gcs1_t09972;eco_gcs1_t09974;eco_gcs1_t09973																	"
eco_gcs1_t10461	eco3839	thiH	b3990	16131820	"thiamine	biosynthesis	protein	ThiH	"	"eco_gcs1_t10461;eco_gcs1_t10460															"
eco_gcs1_t03525	eco1318	ydaV	b1360	16129321	"Rac	prophage;	predicted	DNA	replication	protein	"	"eco_gcs1_t03525													"
eco_gcs1_t08123	eco2944	glgS	b3049	16130945	"glycogen	synthesis	protein	GlgS	"	"eco_gcs1_t08123															"
eco_gcs1_t06964	eco2510	clpB	b2592	16130513	"protein	disaggregation	chaperone	"	"eco_gcs1_t06964;eco_gcs1_t06967;eco_gcs1_t06968;eco_gcs1_t06966;eco_gcs1_t06963;eco_gcs1_t06965;eco_gcs1_t06962																"
